id,province,urban,hh_size,true_income,reported_income,utility_kwh,mobile_money,poor_true,split
330,Sindh,1,9,9387.725418688095,3242.9166366413338,55.37935884902915,1,1,train
331,Khyber Pakhtunkhwa,0,6,69719.33385883603,50294.62834770642,145.5992370194163,1,0,train
332,Punjab,1,10,64049.68740279251,52118.745123369314,178.1615407221804,1,0,train
333,Punjab,0,5,15312.490546009649,11942.018925811271,25.625513277426734,1,1,train
334,Punjab,0,1,100155.51463716009,66127.73645326938,87.07745294405682,1,0,train
335,Sindh,0,2,43037.71246439871,33343.91351296721,120.82675210434783,1,0,test
336,Punjab,0,6,14953.46003338851,15019.284682838394,135.6998738984363,0,1,train
337,Punjab,0,3,46963.25022427477,44896.13527080678,84.23146461601607,1,0,train
338,Punjab,0,2,21500.96408662457,13836.608986134013,42.84720088431322,1,1,train
339,Khyber Pakhtunkhwa,1,4,14372.636729339301,13584.963233842198,13.176506093979192,0,1,train
340,Punjab,0,5,15315.257848631682,14939.769403850449,60.131575607364674,0,1,test
341,Punjab,0,3,27160.916461358636,21568.891640684626,74.54246283023488,1,1,test
342,Punjab,1,9,114659.6184825394,86891.34325843718,193.03953681973607,1,0,test
343,Khyber Pakhtunkhwa,1,2,78464.78931378557,61763.70061762285,61.56166094467467,0,0,train
344,Punjab,0,4,45536.95844460977,34004.944001152595,81.52625586337368,0,0,train
345,Punjab,1,6,25937.39953084192,26431.37827148652,84.2827362529695,1,1,train
346,Punjab,1,5,44919.3108201329,36453.82750347461,157.0093136650964,1,0,train
347,Balochistan,1,5,73857.4546964152,49278.64215981101,136.38043473767956,1,0,train
348,Punjab,1,3,24154.476951622357,24500.067853111173,18.313166029946707,1,1,test
349,Khyber Pakhtunkhwa,0,5,24519.37565061451,25173.890863578636,139.77818606645394,0,1,train
350,Khyber Pakhtunkhwa,1,6,144149.98615012638,99222.49846272274,229.3311116898293,1,0,test
351,Punjab,1,9,32281.60931407041,18639.624949272664,125.2104033975771,1,1,train
352,Sindh,0,5,7302.946693879233,14211.890915496524,28.831114436550873,0,1,train
353,Punjab,0,6,20767.263749032005,17136.95196596617,51.30867592853642,0,1,train
354,Punjab,1,6,9456.667559224905,8343.399791188142,47.85606401847994,0,1,train
355,Sindh,1,8,78684.79817085672,67101.58840843497,156.12710883672807,1,0,test
356,Punjab,1,4,88930.41349699673,67617.55259504005,93.71533655122649,0,0,test
357,Sindh,0,3,73068.77891324226,51148.39482524896,80.45525158273404,1,0,test
358,Balochistan,0,5,59835.86137310081,38731.416813433505,89.24510813031529,0,0,train
359,Punjab,1,2,23684.133793534525,20379.014551446573,39.058108696238136,1,1,train
360,Punjab,0,5,14600.219766621602,9009.159368491884,45.97434086480545,0,1,train
361,Sindh,0,4,19110.28747709924,14545.419608233971,57.28036502986821,1,1,train
362,Sindh,1,2,18422.16808165607,13422.429516706194,13.986352656998793,1,1,train
363,Punjab,0,6,21038.176301317846,14867.579924903916,74.45187697995706,0,1,train
364,Balochistan,0,3,12941.589069819453,12176.297425660692,37.45768974694803,0,1,train
365,Sindh,1,9,108891.27251541095,69858.11438288419,164.87170567797264,1,0,train
366,Sindh,0,4,101386.01665093141,68541.13979814,91.87672522302476,0,0,test
367,Sindh,0,5,17927.465709164277,20090.857542286165,43.9440753778476,0,1,test
368,Khyber Pakhtunkhwa,1,9,32662.94264042922,33288.19229824496,134.9855945070915,1,1,test
369,Punjab,1,5,26042.740707566765,18092.533146568763,78.03468420950222,0,1,train
370,Punjab,0,8,10602.083132373535,10262.734985031551,100.3344766572274,0,1,train
371,Punjab,0,2,14305.698181760108,11134.685189182614,49.2115778930996,0,1,test
372,Punjab,1,4,24564.198414395367,25880.937597055796,40.502598088879566,1,1,train
373,Sindh,1,9,36906.53386192529,30294.52504990201,101.97799808278839,1,1,train
374,Punjab,0,5,10141.656141560834,7616.51338635224,59.52417079012383,0,1,test
375,Sindh,0,1,10256.432914495123,10936.809167484855,10,0,1,train
376,Balochistan,0,4,10759.075338342818,5982.1321708410205,10,0,1,train
377,Punjab,1,5,37338.957824530924,35546.125595611426,52.200963904977655,1,1,test
378,Punjab,0,5,10609.511544837733,11423.31593027763,55.17687741989576,0,1,train
379,Punjab,1,2,33677.026560278464,29538.53974859653,90.79280950292033,1,1,test
380,Khyber Pakhtunkhwa,0,4,46510.78464563492,41349.29122689788,117.70901918110098,1,0,train
381,Sindh,0,8,10563.484348634673,4486.043887536502,70.70634210396385,0,1,train
382,Punjab,0,4,14490.778104981944,10985.754113180812,21.906158720650048,0,1,test
383,Punjab,1,6,65154.97828443146,44205.667352214055,102.81200344150093,0,0,train
384,Punjab,1,2,47930.22237818384,30373.8944503,75.37747188302893,0,0,train
385,Sindh,1,5,38002.393080152884,27872.397819650803,88.88557392078764,0,1,train
386,Khyber Pakhtunkhwa,0,2,57696.253886674574,46511.96430142939,64.79665572833254,1,0,train
387,Punjab,1,6,27630.3554066521,21738.853608347275,74.06723569444239,0,1,train
388,Balochistan,0,5,35307.48469738288,33775.04441301282,107.73723358045035,0,1,test
389,Punjab,1,5,154273.5634795218,104812.96175080315,178.96782330661256,1,0,train
390,Punjab,1,6,52254.192095690436,36375.30231205658,117.52317007026855,1,0,train
391,Khyber Pakhtunkhwa,1,3,32369.57224624608,27755.443610524268,88.08145411502866,1,1,train
392,Punjab,1,5,91599.42860668586,59701.470180152486,78.49633355626068,1,0,train
393,Sindh,1,9,15714.322226341961,16352.96248201121,126.53742519898552,1,1,test
394,Punjab,1,9,22749.87956082665,22564.098682158932,133.9387654884575,1,1,test
395,Sindh,0,8,93812.73280152348,64229.64224331601,141.82909322272613,1,0,train
396,Punjab,1,2,23208.394442314922,18368.359059485487,26.054566194773617,1,1,train
397,Balochistan,1,7,52632.42915918737,38705.31841691142,115.15223844808318,1,0,train
398,Khyber Pakhtunkhwa,1,5,58186.39360738805,37469.69668824459,127.5902483773676,1,0,train
399,Sindh,1,6,31487.406901558345,28510.860479454313,34.042289488323554,0,1,test
400,Punjab,0,3,23240.54417075398,17616.00930593274,57.93632803569696,0,1,test
401,Punjab,0,8,44850.17163993209,27488.358858850042,140.99070987034858,0,0,train
402,Punjab,1,6,11219.212993525161,9875.980588821281,83.24418328504937,0,1,train
403,Sindh,1,4,39907.34883278767,32990.59335297161,64.11498964001615,0,1,test
404,Punjab,0,6,52991.53367827511,40956.252133089685,118.00041848662906,1,0,train
405,Khyber Pakhtunkhwa,1,1,11750.99664376761,10579.414181693985,66.21051907972094,1,1,train
406,Punjab,0,5,35629.768277251824,24341.894628113478,94.95858092954731,0,1,train
407,Balochistan,1,4,11635.436173800097,10774.53526657485,106.20493163431479,0,1,test
408,Punjab,0,4,33301.672650339104,33536.75294496363,23.937510777110894,1,1,test
409,Punjab,1,3,31160.91094099265,30748.766197887435,38.42164963062271,1,1,train
410,Punjab,1,2,40493.29389810379,34208.06804488823,28.959835481471586,0,0,train
411,Punjab,0,6,34317.873804035284,29434.983115623683,67.61105710790173,0,1,train
412,Sindh,0,5,47881.914944776756,29953.819088977332,108.95899627106199,1,0,train
413,Punjab,0,2,26562.69073760885,23087.862679022073,75.56248465798117,1,1,train
414,Sindh,1,9,23944.482303319714,22734.972156492942,164.8388589612058,0,1,train
415,Punjab,1,6,112283.49626267185,84964.9637534561,177.26283034586368,1,0,train
416,Punjab,0,4,61514.49605727634,55953.33423102126,126.9676860706946,1,0,test
417,Punjab,1,6,71002.62797359934,52951.710875200086,81.4666957259951,1,0,test
418,Sindh,0,5,42171.90894723109,33294.154262777774,114.35691054770615,0,0,train
419,Punjab,1,8,31397.320610545215,26463.84755256134,86.73723101545157,1,1,train
420,Punjab,0,10,175318.05729646512,135733.11737295974,228.10361317597477,1,0,test
421,Punjab,0,8,52614.48420897357,42138.037493045886,130.4740942461359,0,0,train
422,Punjab,1,2,34236.184451301066,29653.9027450423,42.005112858833144,0,1,train
423,Balochistan,0,3,20046.219257422996,20050.581817531714,10,1,1,train
424,Khyber Pakhtunkhwa,1,6,14088.191055132325,7100.184686746978,99.18441215803281,0,1,train
425,Punjab,0,9,24692.340952304345,24691.539773586235,113.02783217913723,0,1,train
426,Punjab,1,5,50616.17875190832,41714.39562539693,76.15195284617405,1,0,test
427,Punjab,0,5,30806.931752046276,23495.816898826895,95.80264878501194,0,1,train
428,Punjab,0,5,16639.742583219246,13954.794192917876,44.131620082876005,0,1,test
429,Sindh,0,3,102924.86200020144,67012.5813558572,97.71593369472042,1,0,train
430,Punjab,1,8,96795.58130899763,68872.40928231884,164.2974623388588,0,0,test
431,Punjab,1,2,37893.352160310395,40520.24772223005,98.47250611704149,1,1,train
432,Punjab,1,5,24338.750281808065,22473.779015332886,69.90259184866657,1,1,train
433,Punjab,0,10,14477.629795349698,11332.68458125721,76.5918720259562,0,1,train
434,Punjab,1,5,41072.62745181849,28537.669690120554,29.328501441928935,0,0,train
435,Khyber Pakhtunkhwa,0,7,29840.619996980622,28311.309041998007,94.3305991556288,0,1,test
436,Punjab,1,5,157125.8271480187,107999.7390763314,180.14421856323656,1,0,train
437,Punjab,1,8,35622.648260778435,29316.313331271605,157.76789691891912,1,1,train
438,Punjab,1,6,19392.19357487017,17807.476554077308,36.98570167896984,1,1,train
439,Punjab,0,4,26972.969445422917,22666.373221598955,63.22474276195536,0,1,test
440,Punjab,1,7,32385.35605608758,33730.07908185364,80.36902745695163,1,1,train
441,Sindh,0,7,40961.57201882418,38403.6950862269,83.91596253009021,1,0,train
442,Khyber Pakhtunkhwa,1,12,32147.492126841626,26181.054448376224,179.60930089677976,0,1,test
443,Punjab,0,2,29931.42405012144,30558.841340753792,81.09881902938636,0,1,train
444,Khyber Pakhtunkhwa,1,2,13192.42739639783,11483.909315181563,10,1,1,test
445,Punjab,0,3,77238.01841756722,57306.085575229976,118.31437670023902,1,0,train
446,Punjab,1,7,4266.648715382647,7562.873366518734,43.18260807010204,1,1,train
447,Punjab,1,4,21841.60415751262,18197.86834132633,47.28464281490587,0,1,test
448,Khyber Pakhtunkhwa,1,9,15340.711674357604,10433.081625206403,115.62412682141307,1,1,train
449,Sindh,1,1,13555.188703234026,13993.307408331426,10,1,1,train
450,Punjab,1,3,46205.54779818828,38418.23861959273,62.572214743888104,1,0,train
451,Punjab,0,3,22072.7353878931,20615.51688784548,33.799146115537624,1,1,train
452,Punjab,1,3,45961.53467502158,30434.84808950733,83.14515294379703,1,0,train
453,Sindh,0,6,10593.690159930733,6746.058423554839,61.266363687988026,0,1,test
454,Sindh,0,3,40131.8407882588,36942.60609350169,28.462314933796108,0,0,train
455,Punjab,0,2,115478.38934742316,88009.81091575486,79.81727591701434,1,0,train
456,Punjab,1,1,22773.323533310828,19102.24537248427,19.296961337350073,1,1,test
457,Punjab,0,4,14370.374482309126,13205.146410443886,34.07887820947727,0,1,train
458,Sindh,0,7,25379.662892913024,18082.25427082223,75.05911654323455,0,1,train
459,Khyber Pakhtunkhwa,1,4,42160.835933299604,37557.15404081681,109.40797055250829,0,0,train
460,Khyber Pakhtunkhwa,0,6,26450.389585812107,23456.944535647235,74.07824374023942,0,1,train
461,Punjab,1,3,12771.350450682861,6847.196881297703,21.205386029813173,1,1,train
462,Punjab,0,6,36713.20254324066,35884.556973816034,129.35243983675386,0,1,test
463,Khyber Pakhtunkhwa,1,5,22250.56224379868,21576.44627029779,13.745268003978921,0,1,train
464,Punjab,1,3,57647.354315874654,39680.0664440687,52.2940884919974,1,0,train
465,Punjab,1,6,22265.5493032282,20725.136437286772,70.03107421601862,1,1,test
466,Sindh,0,10,36831.513798345586,30074.75230683746,80.62996469874435,0,1,train
467,Punjab,0,3,19205.616882104638,16907.125208877143,44.34267312565391,1,1,train
468,Punjab,1,8,9008.251176015272,3260.145332241528,70.91432212834327,1,1,train
469,Punjab,0,3,21515.805915289246,19177.533999799605,10,0,1,test
470,Khyber Pakhtunkhwa,1,7,42162.62975446621,33465.805175477886,73.63445479432445,1,0,train
471,Punjab,0,6,21887.14455465028,19056.196729044652,13.537575066800308,1,1,test
472,Punjab,1,7,18476.19917500415,19226.832176280535,108.9924752437264,0,1,train
473,Khyber Pakhtunkhwa,1,2,47565.28624330533,29463.293808639533,35.514906141616805,1,0,train
474,Balochistan,1,2,110659.03826829852,71979.86173116919,147.82968507973044,1,0,train
475,Punjab,1,9,27216.44852963569,19457.726305398028,148.03351037056626,0,1,train
476,Punjab,0,5,29887.41180795891,28151.486322402096,141.36081881739628,1,1,train
477,Sindh,1,9,141064.0723648234,103320.16709718535,226.6445707294891,1,0,train
478,Khyber Pakhtunkhwa,1,5,29576.395337624297,29050.98973408526,127.44091456619472,1,1,train
479,Punjab,1,5,17388.745524977905,15825.44867204082,49.618617636118785,0,1,train
480,Khyber Pakhtunkhwa,0,3,7396.6588265796645,10040.650266993827,24.194737209384137,0,1,test
481,Punjab,0,5,19833.880490013817,18122.8605372297,51.42324883663816,0,1,test
482,Sindh,1,1,60014.83260907498,44833.42054896568,26.33347473789426,0,0,train
483,Khyber Pakhtunkhwa,1,2,21868.474423262163,20353.229115565126,49.10109957923624,1,1,train
484,Punjab,0,3,19922.318987989296,15820.792713677958,71.08043629078853,1,1,train
485,Khyber Pakhtunkhwa,0,1,51496.061710064205,44089.736707169315,69.61813163756308,0,0,train
486,Punjab,0,6,13555.300819726732,7497.0535474523695,65.38271649498724,0,1,train
487,Khyber Pakhtunkhwa,0,9,8725.354624977927,6980.595825404472,48.36454806418196,0,1,train
488,Punjab,1,4,33941.81572277273,34229.279915640145,73.33722722403688,0,1,train
489,Punjab,1,1,22422.879957914804,20707.712232098107,43.8296066665274,1,1,train
490,Punjab,1,11,42050.12905973849,40221.68553131762,111.33195972170252,1,0,test
491,Balochistan,1,10,6799.457378294077,8589.775521249616,79.01441116947863,0,1,train
492,Punjab,1,4,19320.049766348468,20879.009512044082,31.267101123491194,0,1,train
493,Khyber Pakhtunkhwa,0,6,50522.222349457414,31168.06059321733,104.11903436083769,0,0,train
494,Punjab,0,6,11895.898294532868,9107.51962535414,90.57319808844801,0,1,train
495,Punjab,0,3,35464.40633827474,33895.00859307767,99.01749345442883,0,1,train
496,Punjab,1,4,35709.7410204967,34493.67574897758,106.45234601544618,0,1,train
497,Sindh,0,5,9840.458657550082,12359.19386138457,10,0,1,train
498,Punjab,1,3,58667.80711845201,44587.62109094005,73.73067284195669,0,0,train
499,Punjab,1,2,37761.6306510629,30863.298385840808,66.15632593327388,0,1,train
500,Punjab,0,3,37279.93731359515,31577.603599307684,69.7442654928088,0,1,train
501,Punjab,0,5,23042.177014295685,26569.488986895907,115.09140077241528,1,1,train
502,Punjab,0,10,21486.850153504063,20553.290831682923,84.20997782291127,0,1,test
503,Punjab,0,7,43174.635880024616,33943.33335106833,160.15862210443265,1,0,test
504,Khyber Pakhtunkhwa,0,2,118783.56365589658,96746.72691408399,125.25795213876624,0,0,train
505,Punjab,1,4,17851.92875752074,18256.18376192074,104.12007089661707,1,1,test
506,Khyber Pakhtunkhwa,0,2,38474.41202630338,32991.74851229002,10,1,1,train
507,Sindh,0,7,60495.7344778388,44344.67483525871,126.15094462409087,0,0,train
508,Punjab,1,5,98825.55819888161,67872.78022788861,129.4034052642543,1,0,train
509,Khyber Pakhtunkhwa,0,4,25121.25686590604,23603.721062162775,53.955087531611625,1,1,train
510,Punjab,0,6,37470.77844405827,34016.719265019834,81.19178984079089,0,1,train
511,Punjab,1,6,16440.93133880519,17518.55657261821,58.136363807284475,0,1,test
512,Sindh,0,5,43212.65519003615,28763.049941707734,106.419398896933,0,0,test
513,Punjab,1,6,31015.720808434024,23308.197582463155,74.9617935066431,1,1,test
514,Punjab,1,2,94133.14773308116,84015.27613610306,34.86972659566993,1,0,train
515,Punjab,0,6,31058.082072334244,35078.536913964504,72.42689501962289,1,1,test
516,Punjab,0,3,28280.259246531794,25307.1298534775,74.28591738147253,1,1,train
517,Punjab,0,1,16118.430256444828,9063.039340301542,67.73536342045664,0,1,train
518,Punjab,0,2,15879.647574651775,11312.292974882614,72.69229690821807,0,1,train
519,Punjab,1,7,67039.38615610135,50858.72097102408,143.52256408608986,1,0,test
520,Sindh,0,3,35626.06960042643,34575.31135027495,62.001148402836606,1,1,test
521,Khyber Pakhtunkhwa,0,5,104180.4643882861,79172.72972200516,144.7294689983321,1,0,train
522,Khyber Pakhtunkhwa,0,5,17391.003585626993,15981.158434148361,37.84443151965535,0,1,train
523,Khyber Pakhtunkhwa,0,8,5373.26748473326,9316.016195441058,84.64116217262985,0,1,test
524,Punjab,1,7,79910.6743547935,65779.0553517064,156.83486534512005,1,0,train
525,Sindh,0,5,76527.69126809367,50257.399360281895,77.43732128143057,1,0,train
526,Sindh,1,3,30551.699295816805,26461.02743359757,57.60426240516103,0,1,train
527,Punjab,0,8,9202.749866064749,8890.493285401755,47.60261969608653,0,1,train
528,Khyber Pakhtunkhwa,1,1,25422.858561407214,19976.142860497737,18.84003841732374,0,1,train
529,Punjab,0,6,21085.040647391008,20339.72384320829,103.22073966160414,0,1,train
530,Punjab,0,3,23036.70325107711,18207.16776716772,58.59021546327159,0,1,train
531,Khyber Pakhtunkhwa,1,10,22498.83501357524,23457.70166655122,126.78960452349892,1,1,train
532,Punjab,1,2,31058.604499011148,28116.363256994395,85.64583270954077,0,1,train
533,Khyber Pakhtunkhwa,1,7,47072.999626165554,34592.7109491503,99.33264933322664,0,0,test
534,Sindh,0,6,49436.52094600379,34333.65866789419,147.98177567294618,0,0,train
535,Punjab,1,6,19892.71706165856,19672.042584387567,128.64812060994234,0,1,train
536,Punjab,0,6,25731.66271424234,23160.85193733464,76.76439561587173,0,1,train
537,Punjab,0,6,29533.46791301247,24182.065845860332,46.161399971400044,0,1,train
538,Punjab,0,8,5177.881494415975,4002.1137368706495,26.007441728314745,0,1,train
539,Punjab,0,7,71561.9870799615,65431.17406472807,123.56461783125991,0,0,train
540,Punjab,0,7,11849.692204032428,6104.736477928705,71.17664659932917,0,1,train
541,Sindh,0,6,59865.38098163067,50933.60076725846,117.51085262341881,0,0,test
542,Balochistan,0,5,21164.86536242568,15459.596512626526,83.95602275090143,0,1,train
543,Punjab,1,5,82613.79378640113,60041.56523486327,137.77534724002135,1,0,train
544,Punjab,1,6,152647.1272385129,127295.39329552713,181.85693218478193,0,0,train
545,Sindh,0,8,29600.690593264047,20929.324585743154,125.95022181610757,0,1,train
546,Sindh,1,5,23036.016699674652,26499.665912050204,55.83035856967248,0,1,train
547,Sindh,0,4,38113.592836269745,40523.279746556924,131.40757812706448,1,1,train
548,Punjab,0,4,47388.81028447491,39914.163548756325,23.41292408399933,0,0,train
549,Punjab,1,9,72154.18377108495,46539.33683359176,158.6208393904379,1,0,train
550,Punjab,0,11,9261.137806211203,5278.72110627567,132.74474179038336,0,1,train
551,Khyber Pakhtunkhwa,0,8,23753.43450760833,17526.305059911294,85.25779078303997,1,1,test
552,Punjab,1,6,28655.71022423312,25795.84108223545,119.67785811977716,0,1,train
553,Sindh,1,6,31071.26555715769,24435.673025377142,70.84057475064947,0,1,test
554,Punjab,0,3,28986.349098400016,24263.379015929386,72.23182123472063,0,1,train
555,Punjab,0,8,12517.797797239224,14324.645993273532,108.52242432615458,0,1,train
